CustomerID,Age,Gender,Location,IncomeLevel,SignupDate,TransactionID,TransactionDate,Amount,ProductCategory,PaymentMethod,InteractionID,InteractionDate,Platform,InteractionType,Sentiment
6e24cce5-9d67-4e1e-8816-0b7f767f1362,36.0,Female,New Crystalberg,High,2019-07-31,ff58ba4d-dcb9-4bc9-b336-52cf43b9d98e,2024-04-15,85.05,Home & Garden,Debit Card,d53b1918-f272-4901-9d0a-15084b91773a,2023-12-19,Instagram,Comment,Neutral
91ad2b3a-d2fe-4146-a0ae-cdcea44622c9,43.0,Female,West Jennifershire,Medium,2019-07-25,599eac53-0985-4736-9096-9a839adeb08a,2023-08-01,587.31,Automotive,Debit Card,ed1b7edb-f149-4396-afd0-92c39bbf2869,2023-12-22,Facebook,Share,Neutral
91ad2b3a-d2fe-4146-a0ae-cdcea44622c9,43.0,Female,West Jennifershire,Medium,2019-07-25,599eac53-0985-4736-9096-9a839adeb08a,2023-08-01,587.31,Automotive,Debit Card,a94ff03d-e52a-4e97-abb9-11535ae11c47,2024-01-13,Twitter,Like,Positive
299beb50-d10d-461f-bdd5-4083a4e3cc9b,28.0,Female,North Kristintown,High,2022-01-31,5a617a18-64d1-437a-a0d1-e92d216f55ca,2023-08-07,994.59,Home & Garden,PayPal,99b46623-d8a6-462c-b54d-c5b265601dc8,2024-02-29,Instagram,Like,Positive
c1805670-0d42-4583-bfda-646f85252829,46.0,Male,South Eric,High,2020-04-25,a2b5e587-8d21-44fa-9cf7-7cf47f012c8b,2022-07-12,381.99,Home & Garden,Bank Transfer,1fb00d99-4563-4eff-bf7e-29ef2b7add9b,2023-12-15,Twitter,Comment,Positive
c1805670-0d42-4583-bfda-646f85252829,46.0,Male,South Eric,High,2020-04-25,a2b5e587-8d21-44fa-9cf7-7cf47f012c8b,2022-07-12,381.99,Home & Garden,Bank Transfer,38b33f48-f065-4efb-90d0-980b3b566719,2024-03-06,Twitter,Like,Positive
c1805670-0d42-4583-bfda-646f85252829,46.0,Male,South Eric,High,2020-04-25,a2b5e587-8d21-44fa-9cf7-7cf47f012c8b,2022-07-12,381.99,Home & Garden,Bank Transfer,651d159f-b4ed-4e83-910a-32af05ed0f9a,2023-10-13,Instagram,Share,Negative
e8960cfa-6e94-4260-8a99-74188b90a1fa,44.0,Female,Sandraview,High,2019-10-06,a5fe56c5-07ea-438d-8d59-4a65aea1945f,2023-06-04,287.31,Electronics,Credit Card,8d7fa281-4a49-48d1-bfa5-cde2a18f95d5,2023-10-07,Twitter,Comment,Neutral
e8960cfa-6e94-4260-8a99-74188b90a1fa,44.0,Female,Sandraview,High,2019-10-06,a5fe56c5-07ea-438d-8d59-4a65aea1945f,2023-06-04,287.31,Electronics,Credit Card,544ea8aa-07b7-4bb9-afa7-2ca19d62d752,2023-10-14,Twitter,Like,Neutral
e8960cfa-6e94-4260-8a99-74188b90a1fa,44.0,Female,Sandraview,High,2019-10-06,a5fe56c5-07ea-438d-8d59-4a65aea1945f,2023-06-04,287.31,Electronics,Credit Card,53e6ce8d-1f13-4f95-806f-82ac7a3b858f,2024-03-13,Facebook,Like,Positive
e8960cfa-6e94-4260-8a99-74188b90a1fa,44.0,Female,Sandraview,High,2019-10-06,a5fe56c5-07ea-438d-8d59-4a65aea1945f,2023-06-04,287.31,Electronics,Credit Card,67b22429-e523-4934-bafc-1ecf0e04b687,2024-01-09,Twitter,Share,Neutral
06125b2b-549c-4bee-9724-c03f0aa58dbb,43.0,Male,Stewartport,High,2023-03-03,d6dcc533-e6a0-4378-b652-9ddfbbed0d89,2023-06-23,535.56,Health & Beauty,PayPal,4b18dbd2-e31a-4e19-9877-b7e76d1f534d,2023-08-31,Twitter,Share,Positive
273597c1-d519-4ce1-bf81-f8027e85f8e9,46.0,Male,East Regina,High,2023-01-23,aabadd6b-911d-43aa-b177-94914578af75,2023-01-06,127.64,Electronics,Credit Card,f7a9876a-e4f4-440e-868f-5e5e81bea87e,2024-06-06,Twitter,Comment,Neutral
e9c58327-25a1-4148-8c41-f0f37fc0c75d,46.0,Female,Port Brittany,High,2019-12-06,b790e50c-941d-4530-8a37-696ef2179b6e,2023-11-02,633.68,Clothing,Debit Card,a12ff7b4-dda8-42c8-8f39-cc9fa51a492a,2024-04-01,Twitter,Like,Positive
e9c58327-25a1-4148-8c41-f0f37fc0c75d,46.0,Female,Port Brittany,High,2019-12-06,2a1697bd-f00b-48f9-83a7-9acacf71d36f,2023-04-01,387.51,Electronics,PayPal,a12ff7b4-dda8-42c8-8f39-cc9fa51a492a,2024-04-01,Twitter,Like,Positive
e9c58327-25a1-4148-8c41-f0f37fc0c75d,46.0,Female,Port Brittany,High,2019-12-06,e03a06c6-d5cd-48c3-a81c-aadcde8c507b,2024-02-20,495.66,Automotive,Bank Transfer,a12ff7b4-dda8-42c8-8f39-cc9fa51a492a,2024-04-01,Twitter,Like,Positive
c2c93273-8204-4385-8dd5-a277dc51989f,64.0,Male,Bradleyfurt,Medium,2020-06-18,97a1ddfd-e51c-491c-9195-d488db96c2cf,2024-04-04,362.71,Electronics,Credit Card,5e48a056-c6e1-480b-9afe-4a90ac1f687b,2023-11-02,Twitter,Comment,Neutral
c2c93273-8204-4385-8dd5-a277dc51989f,64.0,Male,Bradleyfurt,Medium,2020-06-18,97a1ddfd-e51c-491c-9195-d488db96c2cf,2024-04-04,362.71,Electronics,Credit Card,00f344eb-b8f6-4d26-aa74-097d5cc8ba43,2023-10-08,Facebook,Like,Negative
c2c93273-8204-4385-8dd5-a277dc51989f,64.0,Male,Bradleyfurt,Medium,2020-06-18,e35950ac-4af9-4456-9e1f-515e9d5a6b0d,2024-05-07,393.22,Health & Beauty,Debit Card,5e48a056-c6e1-480b-9afe-4a90ac1f687b,2023-11-02,Twitter,Comment,Neutral
c2c93273-8204-4385-8dd5-a277dc51989f,64.0,Male,Bradleyfurt,Medium,2020-06-18,e35950ac-4af9-4456-9e1f-515e9d5a6b0d,2024-05-07,393.22,Health & Beauty,Debit Card,00f344eb-b8f6-4d26-aa74-097d5cc8ba43,2023-10-08,Facebook,Like,Negative
c2c93273-8204-4385-8dd5-a277dc51989f,64.0,Male,Bradleyfurt,Medium,2020-06-18,dd0c1121-1ba2-40cc-b15e-c15d34665292,2024-04-25,655.49,Electronics,Bank Transfer,5e48a056-c6e1-480b-9afe-4a90ac1f687b,2023-11-02,Twitter,Comment,Neutral
c2c93273-8204-4385-8dd5-a277dc51989f,64.0,Male,Bradleyfurt,Medium,2020-06-18,dd0c1121-1ba2-40cc-b15e-c15d34665292,2024-04-25,655.49,Electronics,Bank Transfer,00f344eb-b8f6-4d26-aa74-097d5cc8ba43,2023-10-08,Facebook,Like,Negative
c2c93273-8204-4385-8dd5-a277dc51989f,64.0,Male,Bradleyfurt,Medium,2020-06-18,8587a4ca-382c-4fa2-b5e8-c8b035b17f7f,2022-07-26,387.06,Home & Garden,Credit Card,5e48a056-c6e1-480b-9afe-4a90ac1f687b,2023-11-02,Twitter,Comment,Neutral
c2c93273-8204-4385-8dd5-a277dc51989f,64.0,Male,Bradleyfurt,Medium,2020-06-18,8587a4ca-382c-4fa2-b5e8-c8b035b17f7f,2022-07-26,387.06,Home & Garden,Credit Card,00f344eb-b8f6-4d26-aa74-097d5cc8ba43,2023-10-08,Facebook,Like,Negative
c2c93273-8204-4385-8dd5-a277dc51989f,64.0,Male,Bradleyfurt,Medium,2020-06-18,c85da8c0-c437-42ee-9dce-9132052c58da,2023-11-30,181.75,Automotive,PayPal,5e48a056-c6e1-480b-9afe-4a90ac1f687b,2023-11-02,Twitter,Comment,Neutral
c2c93273-8204-4385-8dd5-a277dc51989f,64.0,Male,Bradleyfurt,Medium,2020-06-18,c85da8c0-c437-42ee-9dce-9132052c58da,2023-11-30,181.75,Automotive,PayPal,00f344eb-b8f6-4d26-aa74-097d5cc8ba43,2023-10-08,Facebook,Like,Negative
b1160da2-67a2-4ac3-a338-06f960278e02,46.0,Female,Ramirezberg,High,2021-12-25,847d39cb-6128-43b5-89c9-570b2f7f9b91,2023-10-26,272.85,Automotive,PayPal,79aa752d-6000-4c7e-b542-08110a6ebec1,2023-09-23,Facebook,Comment,Negative
cb01f3d4-94bf-42b0-8f3a-32209f715b1c,60.0,Female,Fullerhaven,Low,2021-11-22,5183e258-c3c6-4a12-8e49-63b0768edefa,2023-08-16,621.99,Automotive,Bank Transfer,35528019-543f-4dbd-a8bf-1d6fc38f0c3d,2023-10-30,Instagram,Share,Neutral
cb01f3d4-94bf-42b0-8f3a-32209f715b1c,60.0,Female,Fullerhaven,Low,2021-11-22,b4a5dcda-c2d0-4853-8db3-400127521eb4,10/05/2024,856.12,Electronics,Debit Card,35528019-543f-4dbd-a8bf-1d6fc38f0c3d,2023-10-30,Instagram,Share,Neutral
b12c84ec-8291-4fa9-8688-b3a8e0bfbd1a,63.0,Female,Kellyfurt,Medium,2024-01-11,3548b291-feba-4372-9d8b-2532c07585a6,2023-10-16,500.33,Electronics,Debit Card,34800f80-7e3b-47fc-9c19-a3ab31ede043,01/01/2024,Instagram,Share,Neutral
b12c84ec-8291-4fa9-8688-b3a8e0bfbd1a,63.0,Female,Kellyfurt,Medium,2024-01-11,ceee87e5-0f19-4c19-b552-ea632cde947b,2023-12-28,988.44,Automotive,Debit Card,34800f80-7e3b-47fc-9c19-a3ab31ede043,01/01/2024,Instagram,Share,Neutral
8cac34ad-138a-4c96-b5e7-f2e795b16acb,46.0,Male,Hallside,Low,2022-09-30,f10f973b-0b10-4e95-acd8-5bceffd04704,2024-01-17,961.2,Clothing,PayPal,1cae761f-ea9b-44a9-95ed-39c4d485202a,2024-02-19,Instagram,Share,Negative
8cac34ad-138a-4c96-b5e7-f2e795b16acb,46.0,Male,Hallside,Low,2022-09-30,f10f973b-0b10-4e95-acd8-5bceffd04704,2024-01-17,961.2,Clothing,PayPal,cdd2d0ce-f89f-4998-a603-9ccfb4dc6a23,2024-02-12,Twitter,Share,Neutral
b7cf7756-cd20-4de2-b150-c473112da343,25.0,Female,Davisshire,High,2019-12-27,414ad677-6c9d-4b9a-9527-6b62bbf34ae4,2023-02-18,525.87,Electronics,Debit Card,ea4df7cd-2c08-4cef-b6b3-23a93d2c8e98,2024-05-28,Facebook,Like,Positive
72622d98-45f7-4977-b6b9-052494b2d929,27.0,Male,Lewisfort,Medium,2023-04-13,00983a62-8321-4034-9cfe-0a24e2bae871,2023-02-07,879.12,Clothing,PayPal,b22516cf-7fc2-4c77-b4fa-9110481c6eda,2024-06-19,Facebook,Share,Neutral
72622d98-45f7-4977-b6b9-052494b2d929,27.0,Male,Lewisfort,Medium,2023-04-13,00983a62-8321-4034-9cfe-0a24e2bae871,2023-02-07,879.12,Clothing,PayPal,105d7b15-a888-497b-812f-956f7e17ec62,12/01/2024,Instagram,Share,Neutral
72622d98-45f7-4977-b6b9-052494b2d929,27.0,Male,Lewisfort,Medium,2023-04-13,00983a62-8321-4034-9cfe-0a24e2bae871,2023-02-07,879.12,Clothing,PayPal,592722b5-9b50-4efa-99f0-df88942b6bda,2024-06-18,Instagram,Share,Positive
26ffdfbc-43b8-4a9b-b23d-0e029dbbeea1,26.0,Male,Lake Ashleyberg,High,2022-11-13,61e560ba-ca02-4a8e-ae79-5d5233f143e3,2023-08-16,500.33,Clothing,Debit Card,e795a14e-587a-45d9-a9ea-197e02aafc2d,2024-03-14,Twitter,Comment,Neutral
da355e21-5fb0-4778-839f-50853e76b07b,32.0,Female,Grantfort,High,2022-09-15,454a9941-079b-43a1-b0db-7be4adef5c7d,2023-05-17,82.72,Health & Beauty,Debit Card,ad79c705-d8d4-4bc7-b835-167660416a2e,2024-04-08,Facebook,Comment,Negative
a3efade0-9841-40a8-9c00-0968581d608a,46.0,Female,North Danielle,High,2020-06-07,b048a1eb-c5ff-418a-8ebb-75bb26a7fbb7,2024-05-06,375.66,Electronics,Debit Card,b877617a-0309-47d8-a70e-d587d6a6720f,2023-09-02,Facebook,Share,Negative
a3efade0-9841-40a8-9c00-0968581d608a,46.0,Female,North Danielle,High,2020-06-07,b048a1eb-c5ff-418a-8ebb-75bb26a7fbb7,2024-05-06,375.66,Electronics,Debit Card,57799625-577a-4ff5-a550-07f18877718e,2023-08-19,Twitter,Like,Positive
e84f46dc-1d0e-4031-a4f6-2a6f46514fa6,49.0,Male,Samuelshire,Medium,2023-09-02,51dfa18c-9919-4462-abd9-819b85871d84,2023-04-03,500.33,Automotive,Credit Card,cd5ba952-6f57-4604-bd14-6930ed1aef51,2023-12-24,Instagram,Share,Negative
e84f46dc-1d0e-4031-a4f6-2a6f46514fa6,49.0,Male,Samuelshire,Medium,2023-09-02,9e7777e9-bf1a-472c-8afd-7058c4eaa9db,2022-12-27,729.98,Automotive,Credit Card,cd5ba952-6f57-4604-bd14-6930ed1aef51,2023-12-24,Instagram,Share,Negative
7fa1d4e1-e465-4d23-82c8-c096f58fb5ed,32.0,Male,Port William,Low,2024-01-29,2d2b7edf-d53d-41e4-bd8b-b7a546002e95,2022-07-09,0.0,Home & Garden,Bank Transfer,9370b1ee-0caa-4142-83db-d3964ca04da5,2023-09-05,Facebook,Share,Very Negative
ed46f0b3-870a-41c4-b2c2-6a47937d394e,34.0,Male,West Billy,High,2020-06-23,27657050-d0a8-446f-90e8-2e98fc72ebf8,2024-03-28,657.33,Automotive,PayPal,04901aa4-6a7e-40be-b313-9503c77c2893,2023-08-03,Facebook,Comment,Positive
ed46f0b3-870a-41c4-b2c2-6a47937d394e,34.0,Male,West Billy,High,2020-06-23,97af43f1-4fcb-49ef-b586-0a5ebbe42c94,2023-01-27,445.12,Health & Beauty,Bank Transfer,04901aa4-6a7e-40be-b313-9503c77c2893,2023-08-03,Facebook,Comment,Positive
7f010694-f12b-402f-bd02-6afa18b0fae1,40.0,Male,Port Tiffanyport,High,2021-05-30,91bc8dba-7cd0-45b6-ba14-151a3e1aa971,2023-11-28,500.33,Electronics,Debit Card,e4142243-82c1-4c53-9b32-612d1027536c,2024-01-29,Twitter,Share,Neutral
7f010694-f12b-402f-bd02-6afa18b0fae1,40.0,Male,Port Tiffanyport,High,2021-05-30,91bc8dba-7cd0-45b6-ba14-151a3e1aa971,2023-11-28,500.33,Electronics,Debit Card,ec672079-e66d-47d2-b579-64679f8f6f6d,2023-08-01,Twitter,Like,Positive
7f010694-f12b-402f-bd02-6afa18b0fae1,40.0,Male,Port Tiffanyport,High,2021-05-30,91bc8dba-7cd0-45b6-ba14-151a3e1aa971,2023-11-28,500.33,Electronics,Debit Card,242a4790-d6a9-4c1d-a71a-126886ca856d,2024-04-12,Facebook,Like,Negative
ab0ff3f2-c413-41cd-a69d-9ec090b6739b,65.0,Male,Lake Jocelynchester,Low,2024-06-24,8cc19044-7a8a-4423-85c0-194588f148f5,2022-07-19,568.0,Automotive,Bank Transfer,366681c5-6434-4bb0-ad7b-fa2be8e57b52,2024-01-04,Facebook,Comment,Neutral
ab0ff3f2-c413-41cd-a69d-9ec090b6739b,65.0,Male,Lake Jocelynchester,Low,2024-06-24,e23a2c61-9a95-46c3-9720-cc2602d3b2d5,2023-11-01,847.89,Home & Garden,PayPal,366681c5-6434-4bb0-ad7b-fa2be8e57b52,2024-01-04,Facebook,Comment,Neutral
ab0ff3f2-c413-41cd-a69d-9ec090b6739b,65.0,Male,Lake Jocelynchester,Low,2024-06-24,9d3945a7-1591-48b2-a8e0-1f769fdf771a,2022-08-09,500.33,Automotive,Debit Card,366681c5-6434-4bb0-ad7b-fa2be8e57b52,2024-01-04,Facebook,Comment,Neutral
851911c8-6d3f-4a7f-b70c-9b93057d9f94,46.0,Female,Gonzalezborough,High,2022-07-30,43a660ee-5179-4be3-bbfa-77cbe3baf452,2023-07-12,10.14,Automotive,Debit Card,b25e5bbd-3d24-45a1-bc86-02cd697c1f55,2024-02-12,Instagram,Like,Neutral
851911c8-6d3f-4a7f-b70c-9b93057d9f94,46.0,Female,Gonzalezborough,High,2022-07-30,43a660ee-5179-4be3-bbfa-77cbe3baf452,2023-07-12,10.14,Automotive,Debit Card,f4e35835-e3a6-4dee-a9fd-848603a322e4,26/01/2024,Instagram,Comment,Neutral
851911c8-6d3f-4a7f-b70c-9b93057d9f94,46.0,Female,Gonzalezborough,High,2022-07-30,43a660ee-5179-4be3-bbfa-77cbe3baf452,2023-07-12,10.14,Automotive,Debit Card,3ab8558f-03fc-450f-9959-e900bb3068b0,2023-10-07,Instagram,Like,Neutral
39c6e7d2-6c4b-44c0-8961-ddc1ecbdb0c6,70.0,Male,Andrewsmouth,Low,2023-02-28,833b026a-7c02-4101-832d-62c07569b0f6,2024-01-26,296.99,Clothing,PayPal,8ecb5e35-5841-4510-9e95-cc45caeafc79,2024-01-07,Instagram,Share,Neutral
39c6e7d2-6c4b-44c0-8961-ddc1ecbdb0c6,70.0,Male,Andrewsmouth,Low,2023-02-28,17be34f5-b406-4f1a-bf22-b2fb3678d304,2023-07-30,994.81,Automotive,Credit Card,8ecb5e35-5841-4510-9e95-cc45caeafc79,2024-01-07,Instagram,Share,Neutral
39c6e7d2-6c4b-44c0-8961-ddc1ecbdb0c6,70.0,Male,Andrewsmouth,Low,2023-02-28,c21c0e1a-1de1-484d-a811-f7edab468bef,2022-12-10,760.45,Electronics,Debit Card,8ecb5e35-5841-4510-9e95-cc45caeafc79,2024-01-07,Instagram,Share,Neutral
ce88db51-39aa-4149-8ee6-d6063d12768f,39.0,Male,Lake Jennifer,Low,2022-07-14,562ab55b-4c83-4a9a-b3a9-f548607eeec5,2022-10-31,187.32,Automotive,Bank Transfer,e1390067-f1c8-401a-a1af-8d43f90c2a77,2024-03-05,Facebook,Like,Positive
8a5849f2-1fcb-44c7-a90f-e16023c0465e,48.0,Male,Port David,High,2022-02-07,740381ea-b51d-4efc-b964-82c09b7ef779,2024-03-17,500.33,Automotive,Credit Card,96c68063-04c2-4ce6-9048-3878726c3d13,2024-03-25,Facebook,Share,Positive
8a5849f2-1fcb-44c7-a90f-e16023c0465e,48.0,Male,Port David,High,2022-02-07,3dfb5683-3c9b-48ea-9088-3879a80c6979,2023-06-12,109.46,Electronics,Credit Card,96c68063-04c2-4ce6-9048-3878726c3d13,2024-03-25,Facebook,Share,Positive
8a5849f2-1fcb-44c7-a90f-e16023c0465e,48.0,Male,Port David,High,2022-02-07,077c7933-130e-48d1-9413-12a610026b6d,2023-07-18,309.42,Electronics,Debit Card,96c68063-04c2-4ce6-9048-3878726c3d13,2024-03-25,Facebook,Share,Positive
8a5849f2-1fcb-44c7-a90f-e16023c0465e,48.0,Male,Port David,High,2022-02-07,f6e1e528-ca0f-4999-b739-9aba8ed05868,2023-03-23,125.3,Automotive,Bank Transfer,96c68063-04c2-4ce6-9048-3878726c3d13,2024-03-25,Facebook,Share,Positive
479399de-abf8-41c7-9568-e82c741e7bff,46.0,Female,Port Roberto,High,2021-01-25,b4ff0a23-52a3-4467-91dd-fb3fd35f7c12,2022-07-19,764.67,Home & Garden,PayPal,bfb0f436-8a7d-4da9-8c3f-cffcdb2fc040,2024-05-14,Instagram,Like,Positive
479399de-abf8-41c7-9568-e82c741e7bff,46.0,Female,Port Roberto,High,2021-01-25,b4ff0a23-52a3-4467-91dd-fb3fd35f7c12,2022-07-19,764.67,Home & Garden,PayPal,7e83274e-773a-4e8d-917f-acb015be7bc0,2023-07-24,Facebook,Comment,Negative
479399de-abf8-41c7-9568-e82c741e7bff,46.0,Female,Port Roberto,High,2021-01-25,42d28cc9-81e0-4cc3-8309-22b7aa33840c,2023-11-16,802.31,Health & Beauty,PayPal,bfb0f436-8a7d-4da9-8c3f-cffcdb2fc040,2024-05-14,Instagram,Like,Positive
479399de-abf8-41c7-9568-e82c741e7bff,46.0,Female,Port Roberto,High,2021-01-25,42d28cc9-81e0-4cc3-8309-22b7aa33840c,2023-11-16,802.31,Health & Beauty,PayPal,7e83274e-773a-4e8d-917f-acb015be7bc0,2023-07-24,Facebook,Comment,Negative
479399de-abf8-41c7-9568-e82c741e7bff,46.0,Female,Port Roberto,High,2021-01-25,897f5d3a-8791-4a87-ad0a-f40444ba9b20,2024-01-30,19.28,Automotive,Debit Card,bfb0f436-8a7d-4da9-8c3f-cffcdb2fc040,2024-05-14,Instagram,Like,Positive
479399de-abf8-41c7-9568-e82c741e7bff,46.0,Female,Port Roberto,High,2021-01-25,897f5d3a-8791-4a87-ad0a-f40444ba9b20,2024-01-30,19.28,Automotive,Debit Card,7e83274e-773a-4e8d-917f-acb015be7bc0,2023-07-24,Facebook,Comment,Negative
479399de-abf8-41c7-9568-e82c741e7bff,46.0,Female,Port Roberto,High,2021-01-25,329a0f9d-067d-428a-a4de-cb6de782ea4c,2022-10-21,356.77,Clothing,PayPal,bfb0f436-8a7d-4da9-8c3f-cffcdb2fc040,2024-05-14,Instagram,Like,Positive
479399de-abf8-41c7-9568-e82c741e7bff,46.0,Female,Port Roberto,High,2021-01-25,329a0f9d-067d-428a-a4de-cb6de782ea4c,2022-10-21,356.77,Clothing,PayPal,7e83274e-773a-4e8d-917f-acb015be7bc0,2023-07-24,Facebook,Comment,Negative
68a177b8-97d6-4f8e-b9c3-d328f99ae6bc,46.0,Male,East Craigchester,High,2021-02-04,c8a316f2-434f-4f65-8338-893d6df0fbc9,2023-04-30,436.53,Health & Beauty,Credit Card,cf5e5461-88e3-4449-b984-694748f98043,2024-05-07,Twitter,Like,Positive
57d07b58-1c57-4f29-a180-459d7928dfc0,46.0,Female,New Elizabeth,High,2020-08-30,4c91e756-5e98-41ed-88e8-7aa3422a328a,2022-10-13,376.68,Home & Garden,PayPal,1799a14b-484f-4954-b236-c4e791a2946a,2024-03-12,Instagram,Like,Positive
57d07b58-1c57-4f29-a180-459d7928dfc0,46.0,Female,New Elizabeth,High,2020-08-30,b8458234-0d74-4c9a-bf5f-20fa2a550f60,2023-08-05,808.68,Home & Garden,Debit Card,1799a14b-484f-4954-b236-c4e791a2946a,2024-03-12,Instagram,Like,Positive
57d07b58-1c57-4f29-a180-459d7928dfc0,46.0,Female,New Elizabeth,High,2020-08-30,85346ede-434c-45f1-b0f1-356a753d2616,2022-08-23,517.0,Health & Beauty,Debit Card,1799a14b-484f-4954-b236-c4e791a2946a,2024-03-12,Instagram,Like,Positive
6d9b7c15-f813-4be6-8071-815990189894,30.0,Female,Torresview,High,2019-08-13,81ecc5aa-a0e6-4aab-a600-cc7137bc16a1,11/09/2023,145.16,Automotive,PayPal,f7369f1e-d573-487d-bbfa-207dac518d95,2023-10-03,Facebook,Comment,Neutral
6d9b7c15-f813-4be6-8071-815990189894,30.0,Female,Torresview,High,2019-08-13,f7e7e974-1f0d-48ed-9ff8-4a4866dfb28f,2023-10-13,569.52,Clothing,PayPal,f7369f1e-d573-487d-bbfa-207dac518d95,2023-10-03,Facebook,Comment,Neutral
6d9b7c15-f813-4be6-8071-815990189894,30.0,Female,Torresview,High,2019-08-13,ebdd13e0-becb-4d3c-b3fe-1ce141ac4cc9,2023-07-06,278.34,Clothing,Credit Card,f7369f1e-d573-487d-bbfa-207dac518d95,2023-10-03,Facebook,Comment,Neutral
6d9b7c15-f813-4be6-8071-815990189894,30.0,Female,Torresview,High,2019-08-13,a8dcccaa-55cb-4829-8e72-ee264be15b65,2023-11-12,947.49,Electronics,Bank Transfer,f7369f1e-d573-487d-bbfa-207dac518d95,2023-10-03,Facebook,Comment,Neutral
3c14e099-dc0a-4772-ae2d-524e33d81033,20.0,Female,New Billyview,Low,2020-10-03,5d16d62a-503a-4364-820b-1a946f3af826,2024-02-27,13.6,Clothing,Credit Card,f21e6a03-8a5c-4d61-9ef1-53d86055d731,2024-06-14,Twitter,Share,Positive
3c14e099-dc0a-4772-ae2d-524e33d81033,20.0,Female,New Billyview,Low,2020-10-03,e2baf4f9-75eb-4db7-af16-819798de6627,2023-09-11,596.63,Clothing,PayPal,f21e6a03-8a5c-4d61-9ef1-53d86055d731,2024-06-14,Twitter,Share,Positive
3c14e099-dc0a-4772-ae2d-524e33d81033,20.0,Female,New Billyview,Low,2020-10-03,4534ac48-9bfd-48f0-b49d-cae96bba833e,2023-04-13,205.32,Electronics,PayPal,f21e6a03-8a5c-4d61-9ef1-53d86055d731,2024-06-14,Twitter,Share,Positive
6cd7a734-a51d-4a11-ba1c-00c49d9a4490,-1.0,Male,West Connie,High,2022-11-05,31c1d03b-11fa-4e9d-9cec-16e17a68673c,2023-09-10,500.33,Home & Garden,Debit Card,674cbb19-fe7b-4ae7-a4e8-0d915165d12b,2024-05-05,Facebook,Comment,Negative
6cd7a734-a51d-4a11-ba1c-00c49d9a4490,-1.0,Male,West Connie,High,2022-11-05,cc869f65-f3e0-4a36-adf0-eeefc85d02e4,2023-04-20,500.33,Health & Beauty,PayPal,674cbb19-fe7b-4ae7-a4e8-0d915165d12b,2024-05-05,Facebook,Comment,Negative
6cd7a734-a51d-4a11-ba1c-00c49d9a4490,-1.0,Male,West Connie,High,2022-11-05,d9927ad6-2291-4b95-8d28-194eb24c4c5b,2024-06-06,922.35,Automotive,Debit Card,674cbb19-fe7b-4ae7-a4e8-0d915165d12b,2024-05-05,Facebook,Comment,Negative
6cd7a734-a51d-4a11-ba1c-00c49d9a4490,-1.0,Male,West Connie,High,2022-11-05,b8e30c56-3117-4d1c-a6b9-70740b84793b,2023-10-03,746.94,Health & Beauty,Bank Transfer,674cbb19-fe7b-4ae7-a4e8-0d915165d12b,2024-05-05,Facebook,Comment,Negative
78002a64-8a6e-4d61-80a9-1bbf4c41ae76,46.0,Male,Port Holly,Low,2020-12-28,2532b466-9d3e-4724-a5f4-b3295b4b8530,2022-11-01,0.0,Health & Beauty,PayPal,ba844448-d249-4847-b1f7-5cde7ea11a05,2024-01-03,Twitter,Comment,Neutral
78002a64-8a6e-4d61-80a9-1bbf4c41ae76,46.0,Male,Port Holly,Low,2020-12-28,2532b466-9d3e-4724-a5f4-b3295b4b8530,2022-11-01,0.0,Health & Beauty,PayPal,9203b896-05e3-4570-a0ee-fe2ddbf95955,2023-08-07,Instagram,Share,Positive
78002a64-8a6e-4d61-80a9-1bbf4c41ae76,46.0,Male,Port Holly,Low,2020-12-28,2532b466-9d3e-4724-a5f4-b3295b4b8530,2022-11-01,0.0,Health & Beauty,PayPal,71eec0c0-3cbb-4b9c-a8d3-4bea20ac5a43,2023-07-26,Twitter,Comment,Positive
40f2fc46-f4cf-4987-ac84-73e500fcb521,49.0,Male,New Chelsea,Low,2019-08-30,6a49aca0-b321-498d-9505-e34454acfca7,2023-01-08,384.79,Automotive,Credit Card,f3a9c769-85dc-482d-8716-a465249ebd64,2023-07-18,Instagram,Share,Negative
40f2fc46-f4cf-4987-ac84-73e500fcb521,49.0,Male,New Chelsea,Low,2019-08-30,6a49aca0-b321-498d-9505-e34454acfca7,2023-01-08,384.79,Automotive,Credit Card,29dfc7e7-3f66-4828-bc9f-ae864d88a626,2023-09-29,Facebook,Like,Negative
40f2fc46-f4cf-4987-ac84-73e500fcb521,49.0,Male,New Chelsea,Low,2019-08-30,383c0bdd-1c85-47cb-86b3-5171629aa781,2024-03-11,502.28,Automotive,Credit Card,f3a9c769-85dc-482d-8716-a465249ebd64,2023-07-18,Instagram,Share,Negative
40f2fc46-f4cf-4987-ac84-73e500fcb521,49.0,Male,New Chelsea,Low,2019-08-30,383c0bdd-1c85-47cb-86b3-5171629aa781,2024-03-11,502.28,Automotive,Credit Card,29dfc7e7-3f66-4828-bc9f-ae864d88a626,2023-09-29,Facebook,Like,Negative
40f2fc46-f4cf-4987-ac84-73e500fcb521,49.0,Male,New Chelsea,Low,2019-08-30,81fb14c1-cfa5-4662-abfd-b4840e985c39,2023-10-20,75.65,Health & Beauty,Bank Transfer,f3a9c769-85dc-482d-8716-a465249ebd64,2023-07-18,Instagram,Share,Negative
